creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,objective,format,language,asset_file,overall_ctr,overall_cvr,overall_ipm,overall_roas,total_impressions,total_clicks,total_conversions,total_spend_usd,total_revenue_usd,overall_ctr_pct_contextual,overall_cvr_pct_contextual,overall_ipm_pct_contextual,overall_roas_pct_contextual,overall_ctr_pct_global,overall_cvr_pct_global,overall_ipm_pct_global,overall_roas_pct_global,performance_score_contextual,performance_score_global,performance_score_final,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,readability_score_pct_contextual,brand_visibility_score_pct_contextual,clutter_score_pct_contextual,novelty_score_pct_contextual,motion_score_pct_contextual,readability_score_pct_global,brand_visibility_score_pct_global,clutter_score_pct_global,novelty_score_pct_global,motion_score_pct_global,creative_quality_score_contextual,creative_quality_score_global,creative_quality_score_final,total_impressions_confidence_score,total_clicks_confidence_score,total_conversions_confidence_score,total_days_active_confidence_score,confidence_score_final,ctr_decay_pct,cvr_decay_pct,ctr_decay_health_score,cvr_decay_health_score,health_score_final,creative_status,fatigue_day,total_days_active,first_7d_ctr,last_7d_ctr,first_7d_cvr,last_7d_cvr,peak_rolling_ctr_5,width,height,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score,primary_theme,target_age_segment,target_os,countries,start_date,end_date,daily_budget_usd,kpi_goal,hq_region,overall_ctr_context_level,overall_cvr_context_level,overall_ipm_context_level,overall_roas_context_level,brand_visibility_score_context_level,readability_score_context_level,clutter_score_context_level,novelty_score_context_level,motion_score_context_level
500010,20001,1001,VantaStyle,VantaStyle Drops,ecommerce,purchase,native,es,assets/creative_500010.png,0.0036336415737248,0.0531197590443919,0.1930181648499495,2.588338237265342,8040694,29217,1552,22753.85,58894.66,0.06666666666666667,0.05,0.016666666666666666,0.6166666666666667,0.14444444444444443,0.09537037037037037,0.026851851851851852,0.575,0.15500000000000003,0.1771296296296296,0.15942592592592594,0.681,0.699,0.491,0.553,0.503,0.08333333333333333,0.5833333333333334,0.8833333333333333,0.4666666666666667,0.6333333333333333,0.11574074074074074,0.6828703703703703,0.8439814814814814,0.4212962962962963,0.4675925925925926,0.3325,0.3724537037037037,0.34049074074074076,0.9858991122999259,0.9633330991238147,0.8429763332498212,0.969701463375947,0.9437170317971729,-0.7900245156678192,-0.2063388622528407,0.20997548433218083,0.7936611377471593,0.47263402836892116,stable,,52,0.0084764993292908,0.0017798570521092,0.0551507963402236,0.0437710437710437,0.0087698018892196,320,320,2026-01-24,fantasy,free shipping,Watch now,Limited stock,Shop bestsellers now,orange,premium,0,0.519,35,1,3,1,0,0,0,277158,1392556,11804,651,1001204,1782,78,0.2487654320987654,testimonial,45-54,Android,ES|UK|MX,2026-01-11,2026-03-19,2532,CPA,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500011,20001,1001,VantaStyle,VantaStyle Drops,ecommerce,purchase,interstitial,en,assets/creative_500011.png,0.003980561731448,0.0463324946777627,0.184429355236823,1.977829338344585,6490290,25835,1197,23264.98,46014.16,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.2549019607843137,0.22314814814814815,0.013888888888888888,0.018518518518518517,0.387037037037037,0.07058823529411765,0.13199074074074074,0.08286873638344228,0.754,0.568,0.761,0.47,0.665,0.1568627450980392,0.3333333333333333,1.0,0.22549019607843138,0.8627450980392157,0.29212962962962963,0.41388888888888886,0.9981481481481481,0.27870370370370373,0.6925925925925925,0.2215686274509804,0.28085648148148146,0.23342619825708064,0.9726168932567761,0.951808177455541,0.8132017588374961,0.969701463375947,0.927415159207606,-0.824723754663361,-0.0906073424522184,0.175276245336639,0.9093926575477816,0.5056286308316532,underperformer,,52,0.0100475812373509,0.0017611023139977,0.0471946354299295,0.0429184549356223,0.0109228910516131,360,640,2026-01-24,ugc,before/after,Start now,Flash sale live,Free shipping over $25,blue,trustworthy,8,0.606,69,1,2,0,0,0,1,252918,1172521,11781,556,793821,1398,60,0.2095679012345679,testimonial,45-54,Android,ES|UK|MX,2026-01-11,2026-03-19,2532,CPA,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500012,20002,1002,EarnPath,EarnPath Invest,fintech,signup,native,es,assets/creative_500012.png,0.0030010188172911,0.1028842014636246,0.3087574245943081,6.185969994816537,8514775,25553,2629,40744.96,252047.1,0.1016949152542373,0.3559322033898305,0.11864406779661017,0.2711864406779661,0.03611111111111111,0.7342592592592593,0.25462962962962965,0.7953703703703704,0.20508474576271188,0.4389814814814815,0.25186409290646583,0.746,0.936,0.329,0.377,0.375,0.05084745762711865,0.8135593220338984,0.7627118644067796,0.4915254237288136,0.6440677966101694,0.26851851851851855,0.9662037037037037,0.4828703703703704,0.14814814814814814,0.2638888888888889,0.438135593220339,0.5625925925925925,0.46302699309478973,0.9894512876442991,0.9507799696170854,0.9034117397745262,1.0,0.9588010067878376,-0.7127321967981208,-0.0394352838173063,0.28726780320187917,0.9605647161826937,0.5902514140432458,stable,,73,0.0065055820933958,0.0018688442765193,0.1058836253515033,0.1017080745341614,0.0070110796408371,320,320,2026-01-03,trust,last-minute deal,Book now,"Your money, clearer",Built for peace of mind,blue,excited,0,0.41,45,1,1,0,0,0,0,260428,1421241,9246,979,689196,1288,131,0.3620370370370371,trust,18-24,iOS,CA|MX|IT|BR,2026-01-02,2026-03-17,3015,CPA,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500013,20002,1002,EarnPath,EarnPath Invest,fintech,signup,banner,es,assets/creative_500013.png,0.0026480776287037,0.0847850013283236,0.2245172652671489,5.085934194846565,9950237,26349,2234,42570.83,216512.44,0.14035087719298245,0.21052631578947367,0.10526315789473684,0.3508771929824561,0.012962962962962963,0.4361111111111111,0.06388888888888888,0.7083333333333334,0.18771929824561404,0.2756481481481482,0.20530506822612088,0.9,0.74,0.47,0.228,0.343,0.543859649122807,0.5877192982456141,0.9912280701754386,0.14035087719298245,0.6578947368421053,0.7847222222222222,0.7722222222222223,0.8032407407407407,0.041666666666666664,0.2222222222222222,0.3907894736842105,0.5309259259259258,0.4188167641325536,0.9991114376545865,0.9536537418961589,0.8847414588372151,1.0,0.9591989471279074,-0.671551478785712,-0.0292267215740105,0.328448521214288,0.9707732784259895,0.6174946619595537,stable,,73,0.0056353974543927,0.00185093796035,0.0904082955281918,0.0877659574468085,0.0060775771736367,320,480,2026-01-03,minimalist,save smarter,Claim reward,Secure & simple,Built for peace of mind,blue,excited,0,0.161,37,0,1,0,0,0,0,299274,1642830,9258,837,812561,1504,132,0.2617283950617284,trust,18-24,iOS,CA|MX|IT|BR,2026-01-02,2026-03-17,3015,CPA,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500014,20002,1002,EarnPath,EarnPath Invest,fintech,signup,native,pt,assets/creative_500014.png,0.0031248896300145,0.1047479691205408,0.3273258424698658,6.586175894670943,6342304,19819,2076,29998.18,197573.29,0.13559322033898305,0.4915254237288136,0.15254237288135594,0.3389830508474576,0.053703703703703705,0.7574074074074074,0.30648148148148147,0.8194444444444444,0.2711864406779661,0.47124999999999995,0.3111991525423729,0.99,0.98,0.192,0.05,0.546,0.9322033898305084,0.9576271186440678,0.3898305084745763,0.03389830508474576,0.9491525423728814,0.9699074074074074,0.9916666666666667,0.17222222222222222,0.0023148148148148147,0.5291666666666667,0.7716101694915253,0.8231944444444445,0.7819270244821092,0.9711867155723403,0.9269740636211324,0.8763303672130124,1.0,0.9378601297160893,-0.7330371745652744,-0.0484703719018764,0.2669628254347256,0.9515296280981236,0.5750178866332547,stable,,60,0.0068597071390126,0.0018312867994855,0.1030029060381013,0.0980103168754605,0.0069870613349204,320,320,2026-01-16,feature-focus,new collection,Order now,Secure & simple,Built for peace of mind,white,playful,0,0.287,16,1,1,0,0,0,0,160056,902954,6194,638,741009,1357,133,0.3932098765432099,trust,18-24,iOS,CA|MX|IT|BR,2026-01-02,2026-03-17,3015,CPA,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500015,20002,1002,EarnPath,EarnPath Invest,fintech,signup,banner,pt,assets/creative_500015.png,0.0027940557542772,0.0947411861808749,0.2647121564157282,6.06685674054334,6070745,16962,1607,25779.45,156400.23,0.19298245614035087,0.8070175438596491,0.2982456140350877,0.6666666666666666,0.018518518518518517,0.6138888888888889,0.12777777777777777,0.7842592592592592,0.4780701754385964,0.35875,0.45420614035087714,0.861,0.794,0.128,0.278,0.38,0.2982456140350877,0.6842105263157895,0.22807017543859648,0.23684210526315788,0.7192982456140351,0.6462962962962963,0.8513888888888889,0.09490740740740741,0.06620370370370371,0.26805555555555555,0.5666666666666667,0.7058564814814814,0.5945046296296297,0.9684732795001413,0.912391133416858,0.8469689863316352,0.9917199075064455,0.9252390010875092,-0.7103455310312328,-0.217732721191599,0.28965446896876723,0.782267278808401,0.5113302333966024,stable,,57,0.0060578526862014,0.0017546841029126,0.1021882302953048,0.0799385088393543,0.0062661532251175,320,480,2026-01-19,fantasy,free rewards,Start now,Track every euro,Built for peace of mind,blue,calm,0,0.601,47,1,2,0,0,0,1,148195,777008,4707,481,741444,1301,104,0.3101851851851852,trust,18-24,iOS,CA|MX|IT|BR,2026-01-02,2026-03-17,3015,CPA,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500016,20002,1002,EarnPath,EarnPath Invest,fintech,signup,interstitial,es,assets/creative_500016.png,0.0037789865206851,0.1043800712266402,0.3944508821936297,6.453928537255652,7207488,27237,2843,42744.79,275871.82,0.22,0.76,0.3,0.66,0.17037037037037037,0.7527777777777778,0.475,0.812037037037037,0.47100000000000003,0.5509259259259259,0.4869851851851852,0.908,0.582,0.02,0.631,0.3,0.47,0.2,0.05,0.9,0.56,0.8013888888888889,0.44537037037037036,0.016203703703703703,0.5583333333333333,0.1712962962962963,0.543,0.6665740740740741,0.5677148148148149,0.9791159578456229,0.9567589537389927,0.9123862328328417,1.0,0.9578884776734888,-0.7855275280705257,-0.1495783477374587,0.21447247192947427,0.8504216522625413,0.5006496030793545,stable,,73,0.0084151568566773,0.0018048194927258,0.1088988216172287,0.0926099158091674,0.0087751371115173,360,640,2026-01-03,testimonial,earn more,Order now,Secure & simple,"Fast signup, instant card",blue,urgent,8,0.74,74,1,2,0,0,0,1,209652,1169794,9844,1072,592303,1069,99,0.4858024691358024,trust,18-24,iOS,CA|MX|IT|BR,2026-01-02,2026-03-17,3015,CPA,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500017,20002,1002,EarnPath,EarnPath Invest,fintech,signup,banner,es,assets/creative_500017.png,0.0028604827922653,0.0878608025161061,0.2513243137119469,5.647415270613856,6891494,19713,1732,29470.59,166432.66,0.22807017543859648,0.3508771929824561,0.21052631578947367,0.5263157894736842,0.023148148148148147,0.47685185185185186,0.10648148148148148,0.7509259259259259,0.31228070175438594,0.3112962962962963,0.312083820662768,0.903,0.734,0.276,0.397,0.0,0.5614035087719298,0.543859649122807,0.631578947368421,0.49122807017543857,0.03508771929824561,0.7939814814814815,0.7625,0.34444444444444444,0.16805555555555557,0.003703703703703704,0.4736842105263158,0.6462499999999999,0.5081973684210527,0.9763360628757966,0.9264716722071833,0.8555574573187718,1.0,0.9348585106755972,-0.6969457977285635,-0.2855514378084861,0.30305420227143653,0.714448562191514,0.4881816642354714,stable,,59,0.0062253618452546,0.0018866220678647,0.0914409896355733,0.0653298835705045,0.0065699879038286,320,480,2026-01-17,feature-focus,security,Try for free,Save with confidence,Built for peace of mind,purple,premium,0,0.147,42,1,2,0,0,0,0,163827,960908,5982,547,819454,1546,101,0.2935185185185185,trust,18-24,iOS,CA|MX|IT|BR,2026-01-02,2026-03-17,3015,CPA,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500018,20003,1003,CloudRoute,CloudRoute Getaway,travel,booking,rewarded_video,de,assets/creative_500018.png,0.0094568875277914,0.0588208388601747,0.5562620573910184,10.289326807917238,2311860,21863,1286,17985.06,185054.16,0.9344262295081968,0.4262295081967213,0.8688524590163934,0.8360655737704918,0.9657407407407408,0.1935185185185185,0.7398148148148148,0.9777777777777777,0.7647540983606558,0.6960185185185186,0.7510069823922284,0.974,0.782,0.272,0.822,0.526,0.9672131147540983,0.8360655737704918,0.5081967213114754,0.9016393442622951,0.5409836065573771,0.9259259259259259,0.8287037037037037,0.3375,0.8356481481481481,0.49907407407407406,0.7745901639344263,0.7956712962962964,0.7788063904068003,0.9086107822260483,0.9361693659656838,0.8214228404168628,0.8539846874950946,0.8909721379721132,-0.575112357014079,0.0016343613007683,0.42488764298592097,1.0,0.6836882036422566,top_performer,,32,0.0131422414760611,0.0055839760043154,0.0593509820666097,0.0594479830148619,0.0139025265435893,360,640,2026-01-17,destination,escape,Start now,Last-minute savings,Hotels + flights in one tap,lime,adventurous,20,0.468,60,0,1,1,0,0,0,98063,534612,7026,417,506091,2826,168,0.8944444444444444,family,35-44,Android,DE|JP|BR,2026-01-03,2026-02-17,3437,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500019,20003,1003,CloudRoute,CloudRoute Getaway,travel,booking,interstitial,pt,assets/creative_500019.png,0.0049521380502049,0.0461209251502458,0.2283971883471889,5.191783577837914,4435256,21964,1013,28084.0,145806.05,0.19672131147540983,0.09836065573770492,0.08196721311475409,0.14754098360655737,0.4546296296296296,0.012037037037037037,0.06944444444444445,0.7157407407407408,0.12213114754098361,0.2613888888888889,0.14998269581056467,0.919,0.817,0.164,0.405,0.629,0.8442622950819673,0.9016393442622951,0.14754098360655737,0.04918032786885246,0.8032786885245902,0.8305555555555556,0.8759259259259259,0.13287037037037036,0.18425925925925926,0.6444444444444445,0.7848360655737705,0.7816435185185185,0.7841975561627201,0.949009806804185,0.93660115006095,0.7940716718196209,0.918633021362586,0.9056542696001553,-0.7872599920878198,-0.1284753594651887,0.21274000791218017,0.8715246405348113,0.5091930925923642,stable,,42,0.0084885106834719,0.0018058458299644,0.0472536061962623,0.041182682154171,0.0094243077866305,360,640,2026-01-07,food-closeup,exclusive,Install now,Last-minute savings,Special fares today,purple,adventurous,8,0.304,51,1,2,0,0,0,1,331465,1657888,14073,665,524408,947,39,0.4132716049382716,family,35-44,Android,DE|JP|BR,2026-01-03,2026-02-17,3437,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500020,20003,1003,CloudRoute,CloudRoute Getaway,travel,booking,native,de,assets/creative_500020.png,0.0059706796608622,0.0542816125402553,0.3240981199529072,9.194727717911022,4316594,25773,1399,21792.84,200379.23,0.78,0.46,0.68,0.72,0.6916666666666667,0.1175925925925926,0.2953703703703704,0.95,0.653,0.4611111111111111,0.6146222222222223,0.849,0.51,0.124,0.616,0.414,0.52,0.24,0.09,0.41,0.3,0.612037037037037,0.2759259259259259,0.08842592592592592,0.5277777777777778,0.31805555555555554,0.4975,0.5461574074074075,0.5072314814814816,0.9473282832763633,0.9515830833617133,0.8310777130729302,0.8884416307532699,0.9163850081206878,-0.7234728906481067,-0.0344377197037292,0.2765271093518933,0.9655622802962708,0.5865929362768632,stable,,37,0.0092678592885139,0.0025628143389328,0.055077126904514,0.0531803962460896,0.0096151395437746,320,320,2026-01-12,wanderlust,last-minute deal,Install now,Fly smarter,Special fares today,lime,adventurous,0,0.131,45,0,1,1,0,0,0,231715,1140177,10567,582,748396,1918,102,0.645679012345679,family,35-44,Android,DE|JP|BR,2026-01-03,2026-02-17,3437,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500021,20003,1003,CloudRoute,CloudRoute Getaway,travel,booking,banner,pt,assets/creative_500021.png,0.0040995120556685,0.0460568023329529,0.1888104164094834,5.713236568668226,7695550,31548,1453,34960.42,199737.15,0.044444444444444446,0.03888888888888889,0.016666666666666666,0.16666666666666666,0.2537037037037037,0.010185185185185186,0.023148148148148147,0.7537037037037037,0.057777777777777775,0.2121296296296296,0.08864814814814814,0.868,0.499,0.36,0.743,0.503,0.6666666666666666,0.2222222222222222,0.7527777777777778,0.6722222222222223,0.4638888888888889,0.6763888888888889,0.2564814814814815,0.5532407407407407,0.7379629629629629,0.4675925925925926,0.39666666666666667,0.4677314814814815,0.41087962962962965,0.9831787078201046,0.9705241719931897,0.8354195266730097,0.918633021362586,0.9398479942537261,-0.7436753494359044,0.1613819035855748,0.2563246505640956,1.0,0.5909785578102527,stable,,42,0.007169252729821,0.001837656200777,0.0450249009045634,0.0522911051212938,0.0084307388831762,320,480,2026-01-07,wanderlust,escape,Shop now,Book your next trip,Hotels + flights in one tap,blue,calm,0,0.474,50,1,1,1,0,0,0,513094,2744777,19678,886,1009438,1855,97,0.3435185185185185,family,35-44,Android,DE|JP|BR,2026-01-03,2026-02-17,3437,ROAS,Europe,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective
500022,20003,1003,CloudRoute,CloudRoute Getaway,travel,booking,rewarded_video,ja,assets/creative_500022.png,0.0068223676428565,0.0545162059103908,0.3719295992143546,6.640464526292745,2460143,16784,915,19093.86,126792.1,0.45901639344262296,0.18032786885245902,0.2786885245901639,0.22950819672131148,0.8212962962962963,0.12407407407407407,0.42314814814814816,0.8212962962962963,0.28032786885245903,0.507638888888889,0.32579007285974504,0.898,0.686,0.428,0.177,0.606,0.8032786885245902,0.6557377049180327,0.9508196721311475,0.01639344262295082,0.6557377049180327,0.775,0.6611111111111111,0.7046296296296296,0.025,0.6074074074074074,0.4770491803278688,0.5318518518518518,0.4880097146326654,0.9124655209493349,0.9114028487676017,0.7824110426218809,0.8819281957756119,0.878159367063352,-0.7465835223572601,0.225060560688505,0.2534164776427399,1.0,0.5893790627035069,stable,,36,0.0110450181274936,0.0027989895893696,0.0541580756013745,0.0663469224620303,0.0115505255581929,360,640,2026-01-13,trust,last-minute deal,Learn more,Fly smarter,Hotels + flights in one tap,purple,premium,15,0.314,56,0,0,0,0,0,1,110402,658668,7275,394,446947,1251,83,0.6885802469135802,family,35-44,Android,DE|JP|BR,2026-01-03,2026-02-17,3437,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500023,20003,1003,CloudRoute,CloudRoute Getaway,travel,booking,interstitial,pt,assets/creative_500023.png,0.0069105054366313,0.0556883576803895,0.3848346985074042,8.705089147456153,3268936,22590,1258,20600.7,179330.93,0.7377049180327869,0.8524590163934426,0.819672131147541,0.819672131147541,0.8314814814814815,0.14722222222222223,0.4537037037037037,0.9361111111111111,0.8114754098360655,0.5491203703703704,0.7590044019429265,0.789,0.667,0.281,0.618,0.824,0.4344262295081967,0.639344262295082,0.5737704918032787,0.3770491803278688,0.9836065573770492,0.39444444444444443,0.6305555555555555,0.3560185185185185,0.5342592592592592,0.837037037037037,0.5258196721311474,0.5755787037037036,0.5357714784456586,0.9300904520636154,0.9392338585677522,0.8188993788645587,0.861275955412585,0.9011378105573339,-0.7952336463137405,0.0328240603728913,0.2047663536862595,1.0,0.5626214945274427,fatigued,12.0,33,0.0121491828251271,0.002487743867369,0.0527042822229306,0.0544342507645259,0.0122621988645734,360,640,2026-01-16,discount,escape,Install now,Escape this weekend,Flexible booking options,orange,premium,0,0.05,71,0,0,1,1,0,0,156956,774620,9411,496,657222,1635,89,0.7404320987654321,family,35-44,Android,DE|JP|BR,2026-01-03,2026-02-17,3437,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500024,20004,1004,SnapMeal,SnapMeal Bites,food_delivery,order,banner,it,assets/creative_500024.png,0.0058947059391393,0.0853056646102075,0.5028518078200234,2.151357482608445,3024748,17830,1521,12853.94,27653.42,0.9692307692307692,0.8461538461538461,0.9692307692307692,0.8769230769230769,0.6768518518518518,0.44537037037037036,0.6703703703703704,0.4444444444444444,0.92,0.5702314814814815,0.8500462962962965,0.895,0.598,0.253,0.554,0.455,0.8,0.6153846153846154,0.26153846153846155,0.6153846153846154,0.5076923076923077,0.7680555555555556,0.47962962962962963,0.29907407407407405,0.42592592592592593,0.3962962962962963,0.686923076923077,0.5975231481481482,0.6690430911680914,0.9252764979608463,0.9170664556033647,0.8406631457466808,0.8387147569772285,0.8977425622687536,-0.7538422168694102,-0.1148586265118012,0.24615778313058978,0.8851413734881988,0.5337003987915139,stable,,30,0.0101815975621526,0.0025062794846273,0.0876218851570964,0.0775577557755775,0.0105923286287494,320,480,2026-02-01,urgency,exclusive,Install now,Dinner in minutes,Fresh favorites nearby,red,calm,0,0.457,79,0,3,1,1,0,0,128314,725230,7384,647,725378,1818,141,0.5972222222222222,discount,25-34,iOS,IT|DE|US,2026-01-16,2026-03-02,2261,CPA,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500025,20004,1004,SnapMeal,SnapMeal Bites,food_delivery,order,banner,it,assets/creative_500025.png,0.0046515981702978,0.0864768268521036,0.4022554495584135,1.6872810313486946,5533797,25741,2226,23633.52,39876.39,0.7538461538461538,0.8923076923076924,0.7846153846153846,0.5384615384615384,0.3814814814814815,0.4601851851851852,0.49444444444444446,0.2518518518518518,0.7561538461538462,0.4147685185185186,0.6878767806267807,0.817,0.729,0.28,0.404,0.611,0.47692307692307695,0.8923076923076924,0.3230769230769231,0.27692307692307694,0.9076923076923077,0.4861111111111111,0.7490740740740741,0.3527777777777778,0.18101851851851852,0.6125,0.6738461538461538,0.5942361111111111,0.6579241452991452,0.9627310703413399,0.9514666938194665,0.884330081430038,0.9351048350486648,0.9389334172184124,-0.792317847438816,-0.0160006060533566,0.20768215256118405,0.9839993939466434,0.5570249111846408,stable,,45,0.0088744544106504,0.0018430657948099,0.085007496251874,0.0836473247927656,0.0094715165196861,320,480,2026-01-17,food-closeup,2-for-1,Shop now,Hungry? We got you,Fresh favorites nearby,red,adventurous,0,0.663,52,0,2,1,1,0,0,350417,1503191,13340,1134,719996,1327,111,0.3759259259259259,discount,25-34,iOS,IT|DE|US,2026-01-16,2026-03-02,2261,CPA,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500026,20004,1004,SnapMeal,SnapMeal Bites,food_delivery,order,banner,en,assets/creative_500026.png,0.005246676502162,0.0857106388410236,0.4496959947925003,1.853571245098207,2986462,15669,1343,12847.34,23813.46,0.8769230769230769,0.8769230769230769,0.8923076923076924,0.6615384615384615,0.5314814814814814,0.45,0.5888888888888889,0.325,0.8392307692307692,0.4899074074074074,0.7693660968660969,0.697,0.689,0.499,0.491,0.603,0.12307692307692308,0.8307692307692308,0.8153846153846154,0.46923076923076923,0.8846153846153846,0.1412037037037037,0.663425925925926,0.8527777777777777,0.3189814814814815,0.6023148148148149,0.45884615384615385,0.36631944444444453,0.440340811965812,0.9244866409862129,0.9049630801184988,0.8263945015398999,0.8683558521903784,0.8922761764679145,-0.7897415301429611,-0.1686132366760638,0.2102584698570389,0.8313867633239362,0.4897662019171427,stable,,34,0.009594826571147,0.002017393553393,0.0925238172129824,0.0769230769230769,0.0098066548501122,320,480,2026-01-28,urgency,2-for-1,Shop now,"Fast food, fast",Free delivery over $15,blue,trustworthy,0,0.411,85,0,2,1,1,0,1,115213,645452,6193,573,618620,1248,96,0.4817901234567901,discount,25-34,iOS,IT|DE|US,2026-01-16,2026-03-02,2261,CPA,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500027,20004,1004,SnapMeal,SnapMeal Bites,food_delivery,order,banner,it,assets/creative_500027.png,0.0046502845057656,0.0702039343078866,0.3264682679557547,1.3782703782442098,4766160,22164,1556,20635.61,28441.45,0.7384615384615385,0.13846153846153847,0.5846153846153846,0.3230769230769231,0.38055555555555554,0.32314814814814813,0.3037037037037037,0.1259259259259259,0.45153846153846156,0.28837962962962965,0.4189066951566952,0.71,0.625,0.524,0.552,0.303,0.18461538461538463,0.676923076923077,0.8769230769230769,0.6,0.2153846153846154,0.175,0.5402777777777777,0.8875,0.41712962962962963,0.17222222222222222,0.38461538461538464,0.3112962962962963,0.36995156695156695,0.9534714950230464,0.9374503405123188,0.8432714401688144,0.9297367214508081,0.9207294540031946,-0.782373011232669,0.0080825926382439,0.217626988767331,1.0,0.5696948438220321,stable,,44,0.0083949756362692,0.0018269732684963,0.0687840631460251,0.0693400167084377,0.0087446696652841,320,480,2026-01-18,food-closeup,free shipping,Learn more,Dinner in minutes,Fresh favorites nearby,yellow,urgent,0,0.59,34,0,1,0,0,0,0,216610,1267663,10642,732,655182,1197,83,0.2700617283950617,discount,25-34,iOS,IT|DE|US,2026-01-16,2026-03-02,2261,CPA,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
